Number of total jobs: 3732
Job created at 6, Arrival Time: 6, Processing Time: 3, Priority: 0
Job created at 3591, Arrival Time: 3591, Processing Time: 5, Priority: 0
Job created at 3596, Arrival Time: 3596, Processing Time: 4, Priority: 0
Job created at 3600, Arrival Time: 3600, Processing Time: 11, Priority: 1
Job created at 3600, Arrival Time: 3600, Processing Time: 5, Priority: 0
Job created at 3601, Arrival Time: 3601, Processing Time: 14, Priority: 0
Job created at 3601, Arrival Time: 3601, Processing Time: 6, Priority: 0
Job created at 3605, Arrival Time: 3605, Processing Time: 3, Priority: 0
Job created at 3609, Arrival Time: 3609, Processing Time: 9, Priority: 0
Job created at 3611, Arrival Time: 3611, Processing Time: 1, Priority: 0
Job created at 3616, Arrival Time: 3616, Processing Time: 4, Priority: 0
Job created at 3620, Arrival Time: 3620, Processing Time: 4, Priority: 0
Job created at 3621, Arrival Time: 3621, Processing Time: 10, Priority: 0
Job created at 3625, Arrival Time: 3625, Processing Time: 8, Priority: 1
Job created at 3625, Arrival Time: 3625, Processing Time: 12, Priority: 0
Job created at 3625, Arrival Time: 3625, Processing Time: 2, Priority: 0
Job created at 3629, Arrival Time: 3629, Processing Time: 5, Priority: 0
Job created at 3630, Arrival Time: 3630, Processing Time: 10, Priority: 0
Job created at 3635, Arrival Time: 3635, Processing Time: 3, Priority: 0
Job created at 3640, Arrival Time: 3640, Processing Time: 5, Priority: 0
Job created at 3640, Arrival Time: 3640, Processing Time: 10, Priority: 0
Job created at 3645, Arrival Time: 3645, Processing Time: 1, Priority: 0
Job created at 3649, Arrival Time: 3649, Processing Time: 3, Priority: 0
Job created at 3651, Arrival Time: 3651, Processing Time: 11, Priority: 0
Job created at 3651, Arrival Time: 3651, Processing Time: 9, Priority: 0
Job created at 3655, Arrival Time: 3655, Processing Time: 12, Priority: 1
Job created at 3655, Arrival Time: 3655, Processing Time: 5, Priority: 0
Job created at 3661, Arrival Time: 3661, Processing Time: 5, Priority: 0
Job created at 3661, Arrival Time: 3661, Processing Time: 8, Priority: 0
Job created at 3666, Arrival Time: 3666, Processing Time: 3, Priority: 0
Job created at 3670, Arrival Time: 3670, Processing Time: 4, Priority: 0
Job created at 3671, Arrival Time: 3671, Processing Time: 10, Priority: 0
Job created at 3674, Arrival Time: 3674, Processing Time: 14, Priority: 0
Job created at 3674, Arrival Time: 3674, Processing Time: 3, Priority: 0
Job created at 3681, Arrival Time: 3681, Processing Time: 2, Priority: 0
Job created at 3681, Arrival Time: 3681, Processing Time: 8, Priority: 0
Job created at 3686, Arrival Time: 3686, Processing Time: 3, Priority: 0
Job created at 3689, Arrival Time: 3689, Processing Time: 5, Priority: 0
Job created at 3690, Arrival Time: 3690, Processing Time: 6, Priority: 0
Job created at 3694, Arrival Time: 3694, Processing Time: 5, Priority: 0
Job created at 3695, Arrival Time: 3695, Processing Time: 12, Priority: 1
Job created at 3699, Arrival Time: 3699, Processing Time: 5, Priority: 0
Job created at 3700, Arrival Time: 3700, Processing Time: 10, Priority: 0
Job created at 3701, Arrival Time: 3701, Processing Time: 15, Priority: 0
Job created at 3704, Arrival Time: 3704, Processing Time: 3, Priority: 0
Job created at 3709, Arrival Time: 3709, Processing Time: 4, Priority: 0
Job created at 3709, Arrival Time: 3709, Processing Time: 10, Priority: 0
Job created at 3715, Arrival Time: 3715, Processing Time: 4, Priority: 0
Job created at 3719, Arrival Time: 3719, Processing Time: 4, Priority: 0
Job created at 3719, Arrival Time: 3719, Processing Time: 6, Priority: 0
Job created at 3724, Arrival Time: 3724, Processing Time: 10, Priority: 1
Job created at 3725, Arrival Time: 3725, Processing Time: 3, Priority: 0
Job created at 3726, Arrival Time: 3726, Processing Time: 12, Priority: 0
Job created at 3729, Arrival Time: 3729, Processing Time: 5, Priority: 0
Job created at 3731, Arrival Time: 3731, Processing Time: 9, Priority: 0
Job created at 3734, Arrival Time: 3734, Processing Time: 2, Priority: 0
Job created at 3741, Arrival Time: 3741, Processing Time: 2, Priority: 0
Job created at 3741, Arrival Time: 3741, Processing Time: 7, Priority: 0
Job created at 3745, Arrival Time: 3745, Processing Time: 1, Priority: 0
Job created at 3750, Arrival Time: 3750, Processing Time: 14, Priority: 0
Job created at 3751, Arrival Time: 3751, Processing Time: 12, Priority: 1
Job created at 3751, Arrival Time: 3751, Processing Time: 4, Priority: 0
Job created at 3751, Arrival Time: 3751, Processing Time: 10, Priority: 0
Job created at 3754, Arrival Time: 3754, Processing Time: 3, Priority: 0
Job created at 3759, Arrival Time: 3759, Processing Time: 2, Priority: 0
Job created at 3760, Arrival Time: 3760, Processing Time: 6, Priority: 0
Job created at 3765, Arrival Time: 3765, Processing Time: 4, Priority: 0
Job created at 3769, Arrival Time: 3769, Processing Time: 2, Priority: 0
Job created at 3770, Arrival Time: 3770, Processing Time: 9, Priority: 0
Job created at 3774, Arrival Time: 3774, Processing Time: 11, Priority: 0
Job created at 3775, Arrival Time: 3775, Processing Time: 1, Priority: 0
Job created at 3781, Arrival Time: 3781, Processing Time: 5, Priority: 0
Job created at 3781, Arrival Time: 3781, Processing Time: 6, Priority: 0
Job created at 3782, Arrival Time: 3782, Processing Time: 11, Priority: 1
Job created at 3784, Arrival Time: 3784, Processing Time: 1, Priority: 0
Job created at 3789, Arrival Time: 3789, Processing Time: 3, Priority: 0
Job created at 3791, Arrival Time: 3791, Processing Time: 10, Priority: 0
Job created at 3796, Arrival Time: 3796, Processing Time: 5, Priority: 0
Job created at 3800, Arrival Time: 3800, Processing Time: 3, Priority: 0
Job created at 3800, Arrival Time: 3800, Processing Time: 13, Priority: 0
Job created at 3801, Arrival Time: 3801, Processing Time: 8, Priority: 0
Job created at 3806, Arrival Time: 3806, Processing Time: 1, Priority: 0
Job created at 3810, Arrival Time: 3810, Processing Time: 3, Priority: 0
Job created at 3811, Arrival Time: 3811, Processing Time: 9, Priority: 0
Job created at 3813, Arrival Time: 3813, Processing Time: 11, Priority: 1
Job created at 3815, Arrival Time: 3815, Processing Time: 4, Priority: 0
Job created at 3819, Arrival Time: 3819, Processing Time: 1, Priority: 0
Job created at 3820, Arrival Time: 3820, Processing Time: 6, Priority: 0
Job created at 3824, Arrival Time: 3824, Processing Time: 12, Priority: 0
Job created at 3826, Arrival Time: 3826, Processing Time: 1, Priority: 0
Job created at 3829, Arrival Time: 3829, Processing Time: 2, Priority: 0
Job created at 3831, Arrival Time: 3831, Processing Time: 9, Priority: 0
Job created at 3834, Arrival Time: 3834, Processing Time: 4, Priority: 0
Job created at 3840, Arrival Time: 3840, Processing Time: 4, Priority: 0
Job created at 3841, Arrival Time: 3841, Processing Time: 8, Priority: 0
Job created at 3844, Arrival Time: 3844, Processing Time: 10, Priority: 1
Job created at 3845, Arrival Time: 3845, Processing Time: 1, Priority: 0
Job created at 3849, Arrival Time: 3849, Processing Time: 5, Priority: 0
Job created at 3849, Arrival Time: 3849, Processing Time: 9, Priority: 0
Job created at 3850, Arrival Time: 3850, Processing Time: 13, Priority: 0
Job created at 3854, Arrival Time: 3854, Processing Time: 1, Priority: 0
Job created at 3860, Arrival Time: 3860, Processing Time: 10, Priority: 0
Job created at 3861, Arrival Time: 3861, Processing Time: 2, Priority: 0
Job created at 3864, Arrival Time: 3864, Processing Time: 5, Priority: 0
Job created at 3869, Arrival Time: 3869, Processing Time: 1, Priority: 0
Job created at 3870, Arrival Time: 3870, Processing Time: 10, Priority: 0
Job created at 3871, Arrival Time: 3871, Processing Time: 8, Priority: 1
Job created at 3874, Arrival Time: 3874, Processing Time: 4, Priority: 0
Job created at 3875, Arrival Time: 3875, Processing Time: 12, Priority: 0
Job created at 3880, Arrival Time: 3880, Processing Time: 4, Priority: 0
Job created at 3880, Arrival Time: 3880, Processing Time: 9, Priority: 0
Job created at 3885, Arrival Time: 3885, Processing Time: 5, Priority: 0
Job created at 3889, Arrival Time: 3889, Processing Time: 9, Priority: 0
Job created at 3890, Arrival Time: 3890, Processing Time: 1, Priority: 0
Job created at 3895, Arrival Time: 3895, Processing Time: 4, Priority: 0
Job created at 3899, Arrival Time: 3899, Processing Time: 9, Priority: 1
Job created at 3899, Arrival Time: 3899, Processing Time: 4, Priority: 0
Job created at 3900, Arrival Time: 3900, Processing Time: 11, Priority: 0
Job created at 3901, Arrival Time: 3901, Processing Time: 9, Priority: 0
Job created at 3906, Arrival Time: 3906, Processing Time: 2, Priority: 0
Job created at 3910, Arrival Time: 3910, Processing Time: 10, Priority: 0
Job created at 3911, Arrival Time: 3911, Processing Time: 2, Priority: 0
Job created at 3916, Arrival Time: 3916, Processing Time: 3, Priority: 0
Job created at 3920, Arrival Time: 3920, Processing Time: 10, Priority: 0
Job created at 3920, Arrival Time: 3920, Processing Time: 2, Priority: 0
Job created at 3924, Arrival Time: 3924, Processing Time: 15, Priority: 0
Job created at 3924, Arrival Time: 3924, Processing Time: 2, Priority: 0
Job created at 3927, Arrival Time: 3927, Processing Time: 10, Priority: 1
Job created at 3930, Arrival Time: 3930, Processing Time: 3, Priority: 0
Job created at 3931, Arrival Time: 3931, Processing Time: 10, Priority: 0
Job created at 3935, Arrival Time: 3935, Processing Time: 4, Priority: 0
Job created at 3939, Arrival Time: 3939, Processing Time: 9, Priority: 0
Job created at 3940, Arrival Time: 3940, Processing Time: 1, Priority: 0
Job created at 3944, Arrival Time: 3944, Processing Time: 3, Priority: 0
Job created at 3949, Arrival Time: 3949, Processing Time: 3, Priority: 0
Job created at 3949, Arrival Time: 3949, Processing Time: 11, Priority: 0
Job created at 3949, Arrival Time: 3949, Processing Time: 9, Priority: 0
Job created at 3956, Arrival Time: 3956, Processing Time: 2, Priority: 0
Job created at 3957, Arrival Time: 3957, Processing Time: 8, Priority: 1
Job created at 3960, Arrival Time: 3960, Processing Time: 2, Priority: 0
Job created at 3960, Arrival Time: 3960, Processing Time: 7, Priority: 0
Job created at 3965, Arrival Time: 3965, Processing Time: 1, Priority: 0
Job created at 3970, Arrival Time: 3970, Processing Time: 6, Priority: 0
Job created at 3971, Arrival Time: 3971, Processing Time: 5, Priority: 0
Job created at 3974, Arrival Time: 3974, Processing Time: 3, Priority: 0
Job created at 3976, Arrival Time: 3976, Processing Time: 15, Priority: 0
Job created at 3980, Arrival Time: 3980, Processing Time: 7, Priority: 0
Job created at 3981, Arrival Time: 3981, Processing Time: 1, Priority: 0
Job created at 3985, Arrival Time: 3985, Processing Time: 10, Priority: 1
Job created at 3986, Arrival Time: 3986, Processing Time: 2, Priority: 0
Job created at 3989, Arrival Time: 3989, Processing Time: 10, Priority: 0
Job created at 3991, Arrival Time: 3991, Processing Time: 4, Priority: 0
Job created at 3994, Arrival Time: 3994, Processing Time: 1, Priority: 0
Job created at 3999, Arrival Time: 3999, Processing Time: 3, Priority: 0
Job created at 3999, Arrival Time: 3999, Processing Time: 9, Priority: 0
Job created at 4001, Arrival Time: 4001, Processing Time: 11, Priority: 0
Job created at 4004, Arrival Time: 4004, Processing Time: 1, Priority: 0
Job created at 4009, Arrival Time: 4009, Processing Time: 8, Priority: 0
Job created at 4011, Arrival Time: 4011, Processing Time: 5, Priority: 0
Job created at 4014, Arrival Time: 4014, Processing Time: 5, Priority: 0
Job created at 4019, Arrival Time: 4019, Processing Time: 1, Priority: 0
Job created at 4021, Arrival Time: 4021, Processing Time: 7, Priority: 0
Job created at 4024, Arrival Time: 4024, Processing Time: 9, Priority: 1
Job created at 4025, Arrival Time: 4025, Processing Time: 15, Priority: 0
Job created at 4026, Arrival Time: 4026, Processing Time: 3, Priority: 0
Job created at 4029, Arrival Time: 4029, Processing Time: 6, Priority: 0
Job created at 4030, Arrival Time: 4030, Processing Time: 3, Priority: 0
Job created at 4035, Arrival Time: 4035, Processing Time: 3, Priority: 0
Job created at 4040, Arrival Time: 4040, Processing Time: 3, Priority: 0
Job created at 4040, Arrival Time: 4040, Processing Time: 6, Priority: 0
Job created at 4045, Arrival Time: 4045, Processing Time: 2, Priority: 0
Job created at 4050, Arrival Time: 4050, Processing Time: 3, Priority: 0
Job created at 4050, Arrival Time: 4050, Processing Time: 14, Priority: 0
Job created at 4051, Arrival Time: 4051, Processing Time: 9, Priority: 0
Job created at 4054, Arrival Time: 4054, Processing Time: 8, Priority: 1
Job created at 4054, Arrival Time: 4054, Processing Time: 5, Priority: 0
Job created at 4059, Arrival Time: 4059, Processing Time: 4, Priority: 0
Job created at 4059, Arrival Time: 4059, Processing Time: 9, Priority: 0
Job created at 4065, Arrival Time: 4065, Processing Time: 3, Priority: 0
Job created at 4070, Arrival Time: 4070, Processing Time: 2, Priority: 0
Job created at 4070, Arrival Time: 4070, Processing Time: 10, Priority: 0
Job created at 4075, Arrival Time: 4075, Processing Time: 5, Priority: 0
Job created at 4076, Arrival Time: 4076, Processing Time: 14, Priority: 0
Job created at 4079, Arrival Time: 4079, Processing Time: 3, Priority: 0
Job created at 4080, Arrival Time: 4080, Processing Time: 9, Priority: 0
Job created at 4084, Arrival Time: 4084, Processing Time: 9, Priority: 1
Job created at 4084, Arrival Time: 4084, Processing Time: 2, Priority: 0
Job created at 4090, Arrival Time: 4090, Processing Time: 9, Priority: 0
Job created at 4091, Arrival Time: 4091, Processing Time: 4, Priority: 0
Job created at 4095, Arrival Time: 4095, Processing Time: 1, Priority: 0
Job created at 4099, Arrival Time: 4099, Processing Time: 3, Priority: 0
Job created at 4099, Arrival Time: 4099, Processing Time: 14, Priority: 0
Job created at 4100, Arrival Time: 4100, Processing Time: 8, Priority: 0
Job created at 4105, Arrival Time: 4105, Processing Time: 4, Priority: 0
Job created at 4110, Arrival Time: 4110, Processing Time: 2, Priority: 0
Job created at 4110, Arrival Time: 4110, Processing Time: 10, Priority: 0
Job created at 4111, Arrival Time: 4111, Processing Time: 11, Priority: 1
Job created at 4114, Arrival Time: 4114, Processing Time: 1, Priority: 0
Job created at 4120, Arrival Time: 4120, Processing Time: 2, Priority: 0
Job created at 4121, Arrival Time: 4121, Processing Time: 10, Priority: 0
Job created at 4124, Arrival Time: 4124, Processing Time: 13, Priority: 0
Job created at 4125, Arrival Time: 4125, Processing Time: 2, Priority: 0
Job created at 4129, Arrival Time: 4129, Processing Time: 6, Priority: 0
Job created at 4130, Arrival Time: 4130, Processing Time: 2, Priority: 0
Job created at 4136, Arrival Time: 4136, Processing Time: 9, Priority: 1
Job created at 4136, Arrival Time: 4136, Processing Time: 1, Priority: 0
Job created at 4139, Arrival Time: 4139, Processing Time: 6, Priority: 0
Job created at 4141, Arrival Time: 4141, Processing Time: 5, Priority: 0
Job created at 4144, Arrival Time: 4144, Processing Time: 1, Priority: 0
Job created at 4149, Arrival Time: 4149, Processing Time: 14, Priority: 0
